,0,1,2,3,4,5,6,7,8,9,10,11,12
1035,1114,ENSG00000164754,RAD21,Nucleus,HPA020044,http://images.proteinatlas.org/20044/46709_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
1036,1115,ENSG00000164754,RAD21,Nucleus,HPA020044,http://images.proteinatlas.org/20044/46709_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
1037,1116,ENSG00000164754,RAD21,Nucleus,HPA020044,http://images.proteinatlas.org/20044/46709_A_7_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1038,1117,ENSG00000164754,RAD21,Nucleus,HPA020044,http://images.proteinatlas.org/20044/46709_A_8_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1039,1118,ENSG00000164754,RAD21,Nucleus,HPA020044,http://images.proteinatlas.org/20044/46709_A_9_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1040,1234,ENSG00000143373,ZNF687,Nucleus,HPA021193,http://images.proteinatlas.org/21193/47610_A_1_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1041,1235,ENSG00000143373,ZNF687,Nucleus,HPA021193,http://images.proteinatlas.org/21193/47610_A_3_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1042,1236,ENSG00000143373,ZNF687,Nucleus,HPA021193,http://images.proteinatlas.org/21193/47610_A_7_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1043,1237,ENSG00000143373,ZNF687,Nucleus,HPA021193,http://images.proteinatlas.org/21193/47610_A_8_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1044,1238,ENSG00000143373,ZNF687,Nucleus,HPA021193,http://images.proteinatlas.org/21193/47610_A_9_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1045,1239,ENSG00000139613,SMARCC2,Nucleus,HPA021213,http://images.proteinatlas.org/21213/47661_A_1_1.jpg,Stomach 2,nuclear,0,0,0,1,0
1046,1240,ENSG00000139613,SMARCC2,Nucleus,HPA021213,http://images.proteinatlas.org/21213/47661_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
1047,1241,ENSG00000139613,SMARCC2,Nucleus,HPA021213,http://images.proteinatlas.org/21213/47661_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
1048,1242,ENSG00000139613,SMARCC2,Nucleus,HPA021213,http://images.proteinatlas.org/21213/47661_A_4_1.jpg,Stomach 1,nuclear,0,0,0,1,0
1049,1243,ENSG00000139613,SMARCC2,Nucleus,HPA021213,http://images.proteinatlas.org/21213/47661_A_5_1.jpg,Stomach 1,nuclear,0,0,0,1,0
1050,1244,ENSG00000139613,SMARCC2,Nucleus,HPA021213,http://images.proteinatlas.org/21213/47661_A_6_1.jpg,Stomach 1,nuclear,0,0,0,1,0
1051,1245,ENSG00000139613,SMARCC2,Nucleus,HPA021213,http://images.proteinatlas.org/21213/47661_A_7_2.jpg,Duodenum,nuclear,0,0,0,1,0
1052,1246,ENSG00000139613,SMARCC2,Nucleus,HPA021213,http://images.proteinatlas.org/21213/47661_A_8_2.jpg,Duodenum,nuclear,0,0,0,1,0
1053,1247,ENSG00000139613,SMARCC2,Nucleus,HPA021213,http://images.proteinatlas.org/21213/47661_A_9_2.jpg,Duodenum,nuclear,0,0,0,1,0
1054,1248,ENSG00000136819,C9orf78,Nucleus,HPA021232,http://images.proteinatlas.org/21232/49245_A_4_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1055,1249,ENSG00000136819,C9orf78,Nucleus,HPA021232,http://images.proteinatlas.org/21232/49245_A_5_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1056,1250,ENSG00000136819,C9orf78,Nucleus,HPA021232,http://images.proteinatlas.org/21232/49245_A_6_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1057,1251,ENSG00000136819,C9orf78,Nucleus,HPA021232,http://images.proteinatlas.org/21232/49245_A_7_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1058,1252,ENSG00000136819,C9orf78,Nucleus,HPA021232,http://images.proteinatlas.org/21232/49245_A_8_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1059,1253,ENSG00000136819,C9orf78,Nucleus,HPA021232,http://images.proteinatlas.org/21232/49245_A_9_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1060,1279,ENSG00000156304,SCAF4,Nucleus,HPA021504,http://images.proteinatlas.org/21504/49404_A_7_2.jpg,Duodenum,nuclear,0,0,0,1,0
1061,1280,ENSG00000156304,SCAF4,Nucleus,HPA021504,http://images.proteinatlas.org/21504/49404_A_9_2.jpg,Duodenum,nuclear,0,0,0,1,0
1062,1281,ENSG00000205189,ZBTB10,Nucleus,HPA021554,http://images.proteinatlas.org/21554/48309_A_1_1.jpg,Stomach 2,nuclear,0,0,0,1,0
1063,1282,ENSG00000205189,ZBTB10,Nucleus,HPA021554,http://images.proteinatlas.org/21554/48309_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
1064,1283,ENSG00000205189,ZBTB10,Nucleus,HPA021554,http://images.proteinatlas.org/21554/48309_A_4_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1065,1284,ENSG00000205189,ZBTB10,Nucleus,HPA021554,http://images.proteinatlas.org/21554/48309_A_5_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1066,1285,ENSG00000176994,SMCR8,Nucleus,HPA021557,http://images.proteinatlas.org/21557/50202_A_1_1.jpg,Stomach 2,nuclear,0,0,0,1,0
1067,1286,ENSG00000176994,SMCR8,Nucleus,HPA021557,http://images.proteinatlas.org/21557/50202_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
1068,1287,ENSG00000176994,SMCR8,Nucleus,HPA021557,http://images.proteinatlas.org/21557/50202_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
1069,1288,ENSG00000176994,SMCR8,Nucleus,HPA021557,http://images.proteinatlas.org/21557/50202_A_4_1.jpg,Stomach 1,nuclear,0,0,0,1,0
1070,1289,ENSG00000176994,SMCR8,Nucleus,HPA021557,http://images.proteinatlas.org/21557/50202_A_5_1.jpg,Stomach 1,nuclear,0,0,0,1,0
1071,1290,ENSG00000176994,SMCR8,Nucleus,HPA021557,http://images.proteinatlas.org/21557/50202_A_6_1.jpg,Stomach 1,nuclear,0,0,0,1,0
1072,1302,ENSG00000136875,PRPF4,Nucleus,HPA021794,http://images.proteinatlas.org/21794/49650_A_1_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1073,1303,ENSG00000136875,PRPF4,Nucleus,HPA021794,http://images.proteinatlas.org/21794/49650_A_3_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1074,1304,ENSG00000136875,PRPF4,Nucleus,HPA021794,http://images.proteinatlas.org/21794/49650_A_4_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1075,1305,ENSG00000136875,PRPF4,Nucleus,HPA021794,http://images.proteinatlas.org/21794/49650_A_5_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1076,1306,ENSG00000136875,PRPF4,Nucleus,HPA021794,http://images.proteinatlas.org/21794/49650_A_7_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1077,1307,ENSG00000136875,PRPF4,Nucleus,HPA021794,http://images.proteinatlas.org/21794/49650_A_8_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1078,1308,ENSG00000136875,PRPF4,Nucleus,HPA021794,http://images.proteinatlas.org/21794/49650_A_9_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1079,1328,ENSG00000136875,PRPF4,Nucleus,HPA022248,http://images.proteinatlas.org/22248/49654_A_4_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1080,1329,ENSG00000136875,PRPF4,Nucleus,HPA022248,http://images.proteinatlas.org/22248/49654_A_5_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1081,1330,ENSG00000136875,PRPF4,Nucleus,HPA022248,http://images.proteinatlas.org/22248/49654_A_7_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1082,1331,ENSG00000136875,PRPF4,Nucleus,HPA022248,http://images.proteinatlas.org/22248/49654_A_8_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1083,1332,ENSG00000136875,PRPF4,Nucleus,HPA022248,http://images.proteinatlas.org/22248/49654_A_9_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1084,1349,ENSG00000125651,GTF2F1,Nucleus,HPA022793,http://images.proteinatlas.org/22793/50357_A_1_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1085,1350,ENSG00000125651,GTF2F1,Nucleus,HPA022793,http://images.proteinatlas.org/22793/50357_A_2_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1086,1351,ENSG00000125651,GTF2F1,Nucleus,HPA022793,http://images.proteinatlas.org/22793/50357_A_3_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1087,1352,ENSG00000125651,GTF2F1,Nucleus,HPA022793,http://images.proteinatlas.org/22793/50357_A_4_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1088,1353,ENSG00000125651,GTF2F1,Nucleus,HPA022793,http://images.proteinatlas.org/22793/50357_A_5_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1089,1354,ENSG00000125651,GTF2F1,Nucleus,HPA022793,http://images.proteinatlas.org/22793/50357_A_6_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1090,1355,ENSG00000004975,DVL2,Nucleus,HPA022914,http://images.proteinatlas.org/22914/53430_A_1_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,0,1,0
1091,1356,ENSG00000004975,DVL2,Nucleus,HPA022914,http://images.proteinatlas.org/22914/53430_A_2_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,0,1,0
1092,1357,ENSG00000004975,DVL2,Nucleus,HPA022914,http://images.proteinatlas.org/22914/53430_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,0,1,0
1093,1358,ENSG00000011451,WIZ,Nucleus,HPA022923,http://images.proteinatlas.org/22923/49643_A_1_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1094,1359,ENSG00000011451,WIZ,Nucleus,HPA022923,http://images.proteinatlas.org/22923/49643_A_3_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1095,1360,ENSG00000011451,WIZ,Nucleus,HPA022923,http://images.proteinatlas.org/22923/49643_A_7_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1096,1361,ENSG00000011451,WIZ,Nucleus,HPA022923,http://images.proteinatlas.org/22923/49643_A_8_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1097,1362,ENSG00000011451,WIZ,Nucleus,HPA022923,http://images.proteinatlas.org/22923/49643_A_9_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1098,1366,ENSG00000198795,ZNF521,Nucleus,HPA023056,http://images.proteinatlas.org/23056/55004_A_7_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1099,1367,ENSG00000198795,ZNF521,Nucleus,HPA023056,http://images.proteinatlas.org/23056/55004_A_8_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1100,1368,ENSG00000198795,ZNF521,Nucleus,HPA023056,http://images.proteinatlas.org/23056/55004_A_9_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1101,1419,ENSG00000198231,DDX42,Nucleus,HPA023571,http://images.proteinatlas.org/23571/53295_A_1_1.jpg,Stomach 2,nuclear,0,0,0,1,0
1102,1420,ENSG00000198231,DDX42,Nucleus,HPA023571,http://images.proteinatlas.org/23571/53295_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
1103,1421,ENSG00000198231,DDX42,Nucleus,HPA023571,http://images.proteinatlas.org/23571/53295_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
1104,1422,ENSG00000148296,SURF6,Nucleus,HPA023608,http://images.proteinatlas.org/23608/52386_A_7_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1105,1423,ENSG00000148296,SURF6,Nucleus,HPA023608,http://images.proteinatlas.org/23608/52386_A_8_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1106,1424,ENSG00000148296,SURF6,Nucleus,HPA023608,http://images.proteinatlas.org/23608/52386_A_9_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1107,1425,ENSG00000104413,ESRP1,Nucleus,HPA023719,http://images.proteinatlas.org/23719/51581_A_7_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1108,1426,ENSG00000104413,ESRP1,Nucleus,HPA023719,http://images.proteinatlas.org/23719/51581_A_8_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1109,1427,ENSG00000104413,ESRP1,Nucleus,HPA023719,http://images.proteinatlas.org/23719/51581_A_9_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1110,1445,ENSG00000124571,XPO5,Nucleus,HPA023959,http://images.proteinatlas.org/23959/52605_A_7_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
1111,1446,ENSG00000124571,XPO5,Nucleus,HPA023959,http://images.proteinatlas.org/23959/52605_A_8_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
1112,1447,ENSG00000115053,NCL,Nucleus,HPA023981,http://images.proteinatlas.org/23981/53440_A_1_1.jpg,Stomach 2,nuclear,0,0,0,1,0
1113,1448,ENSG00000115053,NCL,Nucleus,HPA023981,http://images.proteinatlas.org/23981/53440_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
1114,1449,ENSG00000115053,NCL,Nucleus,HPA023981,http://images.proteinatlas.org/23981/53440_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
1115,1450,ENSG00000115053,NCL,Nucleus,HPA023981,http://images.proteinatlas.org/23981/53440_A_4_1.jpg,Stomach 1,nuclear,0,0,0,1,0
1116,1451,ENSG00000115053,NCL,Nucleus,HPA023981,http://images.proteinatlas.org/23981/53440_A_5_1.jpg,Stomach 1,nuclear,0,0,0,1,0
1117,1452,ENSG00000115053,NCL,Nucleus,HPA023981,http://images.proteinatlas.org/23981/53440_A_6_1.jpg,Stomach 1,nuclear,0,0,0,1,0
1118,1453,ENSG00000115053,NCL,Nucleus,HPA023981,http://images.proteinatlas.org/23981/53440_A_7_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1119,1454,ENSG00000115053,NCL,Nucleus,HPA023981,http://images.proteinatlas.org/23981/53440_A_8_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1120,1455,ENSG00000115053,NCL,Nucleus,HPA023981,http://images.proteinatlas.org/23981/53440_A_9_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1121,1470,ENSG00000077097,TOP2B,Nucleus,HPA024120,http://images.proteinatlas.org/24120/52622_A_1_1.jpg,Stomach 2,nuclear,0,0,0,1,0
1122,1471,ENSG00000077097,TOP2B,Nucleus,HPA024120,http://images.proteinatlas.org/24120/52622_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
1123,1472,ENSG00000077097,TOP2B,Nucleus,HPA024120,http://images.proteinatlas.org/24120/52622_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
1124,1473,ENSG00000077097,TOP2B,Nucleus,HPA024120,http://images.proteinatlas.org/24120/52622_A_4_1.jpg,Stomach 1,nuclear,0,0,0,1,0
1125,1474,ENSG00000077097,TOP2B,Nucleus,HPA024120,http://images.proteinatlas.org/24120/52622_A_5_1.jpg,Stomach 1,nuclear,0,0,0,1,0
1126,1475,ENSG00000077097,TOP2B,Nucleus,HPA024120,http://images.proteinatlas.org/24120/52622_A_6_1.jpg,Stomach 1,nuclear,0,0,0,1,0
1127,1476,ENSG00000077097,TOP2B,Nucleus,HPA024120,http://images.proteinatlas.org/24120/52622_A_7_2.jpg,Duodenum,nuclear,0,0,0,1,0
1128,1477,ENSG00000077097,TOP2B,Nucleus,HPA024120,http://images.proteinatlas.org/24120/52622_A_8_2.jpg,Duodenum,nuclear,0,0,0,1,0
1129,1478,ENSG00000077097,TOP2B,Nucleus,HPA024120,http://images.proteinatlas.org/24120/52622_A_9_2.jpg,Duodenum,nuclear,0,0,0,1,0
1130,1479,ENSG00000153015,CWC27,Nucleus,HPA024149,http://images.proteinatlas.org/24149/53302_A_1_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1131,1480,ENSG00000153015,CWC27,Nucleus,HPA024149,http://images.proteinatlas.org/24149/53302_A_2_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1132,1481,ENSG00000153015,CWC27,Nucleus,HPA024149,http://images.proteinatlas.org/24149/53302_A_3_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1133,1493,ENSG00000047410,TPR,Nucleus,HPA024336,http://images.proteinatlas.org/24336/53506_A_4_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1134,1494,ENSG00000047410,TPR,Nucleus,HPA024336,http://images.proteinatlas.org/24336/53506_A_5_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1135,1495,ENSG00000047410,TPR,Nucleus,HPA024336,http://images.proteinatlas.org/24336/53506_A_7_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1136,1496,ENSG00000047410,TPR,Nucleus,HPA024336,http://images.proteinatlas.org/24336/53506_A_8_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1137,1497,ENSG00000047410,TPR,Nucleus,HPA024336,http://images.proteinatlas.org/24336/53506_A_9_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1138,1498,ENSG00000099783,HNRNPM,Nucleus,HPA024344,http://images.proteinatlas.org/24344/54866_A_1_1.jpg,Stomach 2,nuclear,0,0,0,1,0
1139,1499,ENSG00000099783,HNRNPM,Nucleus,HPA024344,http://images.proteinatlas.org/24344/54866_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
1140,1500,ENSG00000099783,HNRNPM,Nucleus,HPA024344,http://images.proteinatlas.org/24344/54866_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
1141,1501,ENSG00000099783,HNRNPM,Nucleus,HPA024344,http://images.proteinatlas.org/24344/54866_A_5_1.jpg,Stomach 1,nuclear,0,0,0,1,0
1142,1502,ENSG00000099783,HNRNPM,Nucleus,HPA024344,http://images.proteinatlas.org/24344/54866_A_6_1.jpg,Stomach 1,nuclear,0,0,0,1,0
1143,1503,ENSG00000099783,HNRNPM,Nucleus,HPA024344,http://images.proteinatlas.org/24344/54866_A_7_2.jpg,Duodenum,nuclear,0,0,0,1,0
1144,1504,ENSG00000099783,HNRNPM,Nucleus,HPA024344,http://images.proteinatlas.org/24344/54866_A_8_2.jpg,Duodenum,nuclear,0,0,0,1,0
1145,1505,ENSG00000099783,HNRNPM,Nucleus,HPA024344,http://images.proteinatlas.org/24344/54866_A_9_2.jpg,Duodenum,nuclear,0,0,0,1,0
1146,1529,ENSG00000176994,SMCR8,Nucleus,HPA024646,http://images.proteinatlas.org/24646/54195_A_1_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,0,1,0
1147,1530,ENSG00000176994,SMCR8,Nucleus,HPA024646,http://images.proteinatlas.org/24646/54195_A_2_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,0,1,0
1148,1531,ENSG00000176994,SMCR8,Nucleus,HPA024646,http://images.proteinatlas.org/24646/54195_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,0,1,0
1149,1532,ENSG00000176994,SMCR8,Nucleus,HPA024646,http://images.proteinatlas.org/24646/54195_A_5_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,0,1,0
1150,1533,ENSG00000176994,SMCR8,Nucleus,HPA024646,http://images.proteinatlas.org/24646/54195_A_6_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,0,1,0
1151,1534,ENSG00000176994,SMCR8,Nucleus,HPA024646,http://images.proteinatlas.org/24646/54195_A_7_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
1152,1535,ENSG00000176994,SMCR8,Nucleus,HPA024646,http://images.proteinatlas.org/24646/54195_A_8_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
1153,1536,ENSG00000176994,SMCR8,Nucleus,HPA024646,http://images.proteinatlas.org/24646/54195_A_9_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
1154,1537,ENSG00000173276,ZBTB21,Nucleus,HPA024655,http://images.proteinatlas.org/24655/54387_A_1_1.jpg,Stomach 2,nuclear,0,0,0,1,0
1155,1538,ENSG00000173276,ZBTB21,Nucleus,HPA024655,http://images.proteinatlas.org/24655/54387_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
1156,1539,ENSG00000173276,ZBTB21,Nucleus,HPA024655,http://images.proteinatlas.org/24655/54387_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
1157,1540,ENSG00000198783,ZNF830,Nucleus,HPA024754,http://images.proteinatlas.org/24754/54216_A_4_1.jpg,Stomach 1,nuclear,0,0,0,1,0
1158,1541,ENSG00000198783,ZNF830,Nucleus,HPA024754,http://images.proteinatlas.org/24754/54216_A_5_1.jpg,Stomach 1,nuclear,0,0,0,1,0
1159,1542,ENSG00000198783,ZNF830,Nucleus,HPA024754,http://images.proteinatlas.org/24754/54216_A_6_1.jpg,Stomach 1,nuclear,0,0,0,1,0
1160,1543,ENSG00000198783,ZNF830,Nucleus,HPA024754,http://images.proteinatlas.org/24754/54216_A_7_2.jpg,Duodenum,nuclear,0,0,0,1,0
1161,1544,ENSG00000198783,ZNF830,Nucleus,HPA024754,http://images.proteinatlas.org/24754/54216_A_8_2.jpg,Duodenum,nuclear,0,0,0,1,0
1162,1545,ENSG00000198783,ZNF830,Nucleus,HPA024754,http://images.proteinatlas.org/24754/54216_A_9_2.jpg,Duodenum,nuclear,0,0,0,1,0
1163,1546,ENSG00000197265,GTF2E2,Nucleus,HPA025065,http://images.proteinatlas.org/25065/60006_A_1_1.jpg,Stomach 2,nuclear,0,0,0,1,0
1164,1547,ENSG00000197265,GTF2E2,Nucleus,HPA025065,http://images.proteinatlas.org/25065/60006_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
1165,1548,ENSG00000197265,GTF2E2,Nucleus,HPA025065,http://images.proteinatlas.org/25065/60006_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
1166,1549,ENSG00000197265,GTF2E2,Nucleus,HPA025065,http://images.proteinatlas.org/25065/60006_A_4_1.jpg,Stomach 1,nuclear,0,0,0,1,0
1167,1550,ENSG00000197265,GTF2E2,Nucleus,HPA025065,http://images.proteinatlas.org/25065/60006_A_6_1.jpg,Stomach 1,nuclear,0,0,0,1,0
1168,1551,ENSG00000197265,GTF2E2,Nucleus,HPA025065,http://images.proteinatlas.org/25065/60006_A_8_2.jpg,Duodenum,nuclear,0,0,0,1,0
1169,1552,ENSG00000197265,GTF2E2,Nucleus,HPA025065,http://images.proteinatlas.org/25065/60006_A_9_2.jpg,Duodenum,nuclear,0,0,0,1,0
1170,1605,ENSG00000160685,ZBTB7B,Nucleus,HPA025820,http://images.proteinatlas.org/25820/57469_A_7_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1171,1606,ENSG00000160685,ZBTB7B,Nucleus,HPA025820,http://images.proteinatlas.org/25820/57469_A_8_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1172,1607,ENSG00000160685,ZBTB7B,Nucleus,HPA025820,http://images.proteinatlas.org/25820/57469_A_9_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1173,1608,ENSG00000198231,DDX42,Nucleus,HPA025941,http://images.proteinatlas.org/25941/56907_A_1_1.jpg,Stomach 2,nuclear,0,0,0,1,0
1174,1609,ENSG00000198231,DDX42,Nucleus,HPA025941,http://images.proteinatlas.org/25941/56907_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
1175,1610,ENSG00000198231,DDX42,Nucleus,HPA025941,http://images.proteinatlas.org/25941/56907_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
1176,1611,ENSG00000198231,DDX42,Nucleus,HPA025941,http://images.proteinatlas.org/25941/56907_A_4_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1177,1612,ENSG00000198231,DDX42,Nucleus,HPA025941,http://images.proteinatlas.org/25941/56907_A_5_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1178,1613,ENSG00000198231,DDX42,Nucleus,HPA025941,http://images.proteinatlas.org/25941/56907_A_6_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
1179,1617,ENSG00000043143,JADE2,Nucleus,HPA025959,http://images.proteinatlas.org/25959/55869_A_7_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
1180,1618,ENSG00000043143,JADE2,Nucleus,HPA025959,http://images.proteinatlas.org/25959/55869_A_8_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
1181,1619,ENSG00000043143,JADE2,Nucleus,HPA025959,http://images.proteinatlas.org/25959/55869_A_9_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
1182,1646,ENSG00000117748,RPA2,Nucleus,HPA026309,http://images.proteinatlas.org/26309/59516_A_1_1.jpg,Stomach 2,nuclear,0,0,0,1,0
1183,1647,ENSG00000117748,RPA2,Nucleus,HPA026309,http://images.proteinatlas.org/26309/59516_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
1184,1648,ENSG00000117748,RPA2,Nucleus,HPA026309,http://images.proteinatlas.org/26309/59516_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
1185,1649,ENSG00000117748,RPA2,Nucleus,HPA026309,http://images.proteinatlas.org/26309/59516_A_4_1.jpg,Stomach 1,nuclear,0,0,0,1,0
1186,1650,ENSG00000117748,RPA2,Nucleus,HPA026309,http://images.proteinatlas.org/26309/59516_A_5_1.jpg,Stomach 1,nuclear,0,0,0,1,0
1187,1651,ENSG00000117748,RPA2,Nucleus,HPA026309,http://images.proteinatlas.org/26309/59516_A_6_1.jpg,Stomach 1,nuclear,0,0,0,1,0
1188,1652,ENSG00000117748,RPA2,Nucleus,HPA026309,http://images.proteinatlas.org/26309/59516_A_7_2.jpg,Duodenum,nuclear,0,0,0,1,0
1189,1653,ENSG00000117748,RPA2,Nucleus,HPA026309,http://images.proteinatlas.org/26309/59516_A_8_2.jpg,Duodenum,nuclear,0,0,0,1,0
1190,1654,ENSG00000117748,RPA2,Nucleus,HPA026309,http://images.proteinatlas.org/26309/59516_A_9_2.jpg,Duodenum,nuclear,0,0,0,1,0
